tripduration,starttime,stoptime,start.station.latitude,start.station.longitude,end.station.latitude,end.station.longitude,bikeid,usertype,birth.year,gender,start.date
185,12:05.4,15:10.9,40.72533993,-74.06762213,40.7308971,-74.06391263,26175,Subscriber,1989,1,4/14/19
270,10:13.4,14:43.8,40.71958612,-74.04311746,40.71653978,-74.04963791,44380,Subscriber,1994,1,11/13/20
1037,34:01.9,51:19.2,40.72528911,-74.04557168,40.71241882,-74.03852552,29550,Subscriber,1996,2,1/8/20
337,31:15.2,36:52.3,40.72759597,-74.04424731,40.7272235,-74.0337589,42112,Customer,1964,1,9/11/20
377,11:24.4,17:41.4,40.7246051,-74.07840595,40.7308971,-74.06391263,26310,Subscriber,1983,1,1/4/20
1550,45:10.0,11:00.7,40.7311689,-74.0575736,40.71687,-74.03281,34217,Customer,1969,0,5/30/20
270,00:21.8,04:52.3,40.72759597,-74.04424731,40.71958612,-74.04311746,42316,Subscriber,1978,1,2/6/20
842,07:47.1,21:49.4,40.71113,-74.0789,40.71958612,-74.04311746,45351,Subscriber,1997,1,8/1/20
282,09:54.0,14:36.3,40.71958612,-74.04311746,40.72568548,-74.04879034,45277,Subscriber,1983,2,9/25/20
274,43:16.0,47:51.0,40.7272235,-74.0337589,40.7211236,-74.03805095,29617,Subscriber,1973,1,3/21/19
213,33:40.6,37:14.0,40.72333159,-74.04595256,40.71958612,-74.04311746,29676,Subscriber,1988,2,4/8/19
425,29:00.6,36:06.0,40.7192822,-74.07126188,40.7308971,-74.06391263,41618,Subscriber,1976,1,1/14/21
228,31:43.9,35:32.0,40.72568548,-74.04879034,40.72165072,-74.04288411,26243,Subscriber,1986,2,12/10/19
1141,46:17.4,05:18.7,40.7192822,-74.07126188,40.74267714,-74.05178863,42423,Subscriber,1975,1,12/21/20
143,10:26.2,12:50.0,40.71848892,-74.04772663,40.71958612,-74.04311746,26186,Subscriber,1970,1,8/22/19
221,24:55.8,28:37.5,40.72528911,-74.04557168,40.71958612,-74.04311746,29253,Subscriber,1981,1,2/1/19
1127,31:46.0,50:34.0,40.74267714,-74.05178863,40.7183552,-74.03891444,29297,Subscriber,1969,1,6/19/19
2192,04:37.5,41:10.2,40.7246051,-74.07840595,40.7246051,-74.07840595,29122,Customer,2000,1,3/31/19
1720,20:48.3,49:29.1,40.72533993,-74.06762213,40.72533993,-74.06762213,42597,Customer,1969,0,9/11/20
2825,01:31.0,48:36.7,40.7141454,-74.0335519,40.7141454,-74.0335519,42592,Customer,1983,1,6/15/20
1135,21:34.4,40:30.2,40.7443187,-74.0439909,40.71653978,-74.04963791,42194,Subscriber,1959,1,1/10/21
1627,54:39.5,21:46.5,40.72759597,-74.04424731,40.71687,-74.03281,29439,Customer,1980,1,12/27/19
3171,58:03.0,50:55.0,40.74871595,-74.0404433,40.74871595,-74.0404433,42260,Customer,1969,0,6/23/20
327,49:03.4,54:30.6,40.7211236,-74.03805095,40.71848892,-74.04772663,29517,Subscriber,1995,1,10/8/19
1842,42:33.6,13:15.9,40.7287448,-74.0321082,40.7242941,-74.0354826,29298,Customer,1991,1,4/20/19
1041,35:43.2,53:05.2,40.71958612,-74.04311746,40.72759597,-74.04424731,42199,Customer,1994,2,6/13/20
3735,47:37.3,49:53.1,40.71241882,-74.03852552,40.73520838,-74.04696375,40517,Customer,1969,0,5/16/20
325,06:39.2,12:04.7,40.7376037,-74.0524783,40.7308971,-74.06391263,29598,Subscriber,1981,1,9/9/19
172,02:48.9,05:41.2,40.72165072,-74.04288411,40.7183552,-74.03891444,42280,Subscriber,1963,1,9/28/20
11958,14:41.7,34:00.4,40.74267714,-74.05178863,40.7112423,-74.0557013,42203,Customer,1969,0,5/31/20
544,49:15.0,58:19.5,40.7308971,-74.06391263,40.7246051,-74.07840595,26292,Subscriber,1984,1,8/28/19
415,17:25.0,24:20.2,40.71458404,-74.04281706,40.71687,-74.03281,26303,Subscriber,1968,2,7/31/19
115,06:16.1,08:11.4,40.7272235,-74.0337589,40.7242941,-74.0354826,29286,Subscriber,1993,1,3/11/19
100,56:09.1,57:49.1,40.7177325,-74.043845,40.71958612,-74.04311746,29489,Subscriber,1979,2,12/23/19
564,36:30.2,45:55.2,40.7308971,-74.06391263,40.7246051,-74.07840595,29282,Subscriber,1976,2,5/7/19
560,48:23.9,57:44.0,40.7192517,-74.034234,40.72759597,-74.04424731,42151,Subscriber,1982,2,2/27/20
213,25:45.9,29:19.6,40.71958612,-74.04311746,40.72759597,-74.04424731,26230,Subscriber,1975,1,8/11/19
404,12:53.1,19:37.4,40.71653978,-74.04963791,40.7127742,-74.0364857,44336,Subscriber,1991,2,11/6/20
469,37:16.2,45:05.8,40.72759597,-74.04424731,40.72165072,-74.04288411,29961,Customer,1969,0,7/4/20
229,26:02.2,29:52.1,40.72533993,-74.06762213,40.7308971,-74.06391263,29292,Subscriber,1977,1,10/8/19
957,51:23.7,07:21.5,40.71958612,-74.04311746,40.71958612,-74.04311746,21488,Customer,2000,2,9/13/20
282,32:14.5,36:57.1,40.7308971,-74.06391263,40.72572614,-74.07195926,29284,Subscriber,1980,1,9/7/19
441,07:54.4,15:16.0,40.72759597,-74.04424731,40.7272235,-74.0337589,42117,Subscriber,1973,2,2/1/20
92,50:27.2,52:00.2,40.7272235,-74.0337589,40.7242941,-74.0354826,42421,Subscriber,1983,2,3/4/20
263,28:10.5,32:33.9,40.71958612,-74.04311746,40.72759597,-74.04424731,29533,Subscriber,1984,1,1/19/20
395,46:58.8,53:34.1,40.7192517,-74.034234,40.72759597,-74.04424731,29447,Customer,1969,0,8/22/19
450,58:35.8,06:06.3,40.737711,-74.066921,40.72572614,-74.07195926,42355,Subscriber,1991,1,10/7/20
1485,56:34.5,21:19.8,40.73478582,-74.05044364,40.73478582,-74.05044364,39975,Customer,1995,2,11/14/20
286,31:30.0,36:16.7,40.72759597,-74.04424731,40.71958612,-74.04311746,37987,Subscriber,1990,2,10/12/19
3543,12:26.6,11:29.9,40.71458404,-74.04281706,40.71458404,-74.04281706,42427,Customer,1969,0,10/21/20
985,06:31.4,22:56.9,40.71942,-74.05099,40.7272235,-74.0337589,46395,Customer,1969,0,12/4/20
205,35:34.9,39:00.5,40.72333159,-74.04595256,40.72601173,-74.05038893,29281,Subscriber,1980,1,11/20/19
342,53:33.6,59:16.3,40.7287448,-74.0321082,40.7183552,-74.03891444,44540,Subscriber,1980,1,7/31/20
282,29:04.8,33:47.3,40.7177325,-74.043845,40.72759597,-74.04424731,29644,Subscriber,1987,1,5/12/19
259,07:58.7,12:18.3,40.7241765,-74.0506564,40.71958612,-74.04311746,29666,Subscriber,1986,1,3/23/19
692,16:11.0,27:43.7,40.7287448,-74.0321082,40.7127742,-74.0364857,26185,Subscriber,1991,1,8/20/19
267,25:46.7,30:13.7,40.71958612,-74.04311746,40.7241765,-74.0506564,26264,Subscriber,1985,2,4/1/19
130,33:35.4,35:46.1,40.7242941,-74.0354826,40.7272235,-74.0337589,29463,Subscriber,1969,0,1/16/20
194,02:05.3,05:19.6,40.71958612,-74.04311746,40.71653978,-74.04963791,29489,Subscriber,1980,1,7/14/19
390,46:20.4,52:50.6,40.72572614,-74.07195926,40.7308971,-74.06391263,29622,Subscriber,1995,1,9/28/19
343,12:31.8,18:14.9,40.71517768,-74.03768331,40.7272235,-74.0337589,29675,Subscriber,1970,1,6/24/19
2119,32:23.2,07:42.4,40.7177325,-74.043845,40.7242941,-74.0354826,42220,Customer,1969,0,8/9/20
395,50:58.5,57:34.1,40.7177325,-74.043845,40.7192517,-74.034234,29451,Subscriber,1990,2,7/11/19
254,59:32.6,03:47.2,40.72163014,-74.04996783,40.71958612,-74.04311746,29638,Subscriber,1971,1,2/10/19
656,22:04.6,33:01.0,40.71848892,-74.04772663,40.71687,-74.03281,29474,Subscriber,1951,1,7/20/19
178,10:17.6,13:15.8,40.71958612,-74.04311746,40.72163014,-74.04996783,26304,Subscriber,1989,1,4/5/19
1802,47:54.8,17:57.7,40.7182113,-74.0836394,40.7182113,-74.0836394,32198,Customer,1992,1,6/5/20
314,49:33.1,54:47.7,40.7272235,-74.0337589,40.72759597,-74.04424731,42432,Subscriber,1970,1,8/23/20
465,53:19.0,01:04.3,40.7308971,-74.06391263,40.72210379,-74.071455,15803,Subscriber,1999,1,9/28/20
833,45:43.9,59:37.5,40.71687,-74.03281,40.72568548,-74.04879034,42150,Subscriber,1962,1,6/24/20
328,28:00.8,33:29.3,40.72333159,-74.04595256,40.72165072,-74.04288411,26247,Subscriber,1978,1,12/9/19
1610,39:29.9,06:20.5,40.7192517,-74.034234,40.71346383,-74.06285852,15377,Customer,1969,0,9/17/20
1001,00:15.9,16:57.8,40.73478582,-74.05044364,40.7246051,-74.07840595,29475,Subscriber,1980,1,9/15/19
912,53:13.4,08:26.3,40.7236589,-74.0641943,40.71517768,-74.03768331,44403,Subscriber,1991,1,9/16/20
412,07:36.2,14:28.9,40.7177325,-74.043845,40.7127742,-74.0364857,26206,Subscriber,1977,1,10/19/19
1487,31:29.2,56:16.6,40.71653978,-74.04963791,40.71687,-74.03281,42144,Customer,1969,0,5/10/20
1724,52:09.7,20:54.6,40.73496102,-74.05950308,40.7241765,-74.0506564,26276,Subscriber,1988,1,3/12/19
134,26:30.9,28:45.8,40.71958612,-74.04311746,40.72333159,-74.04595256,26306,Subscriber,1972,1,1/17/20
1875,02:45.3,34:01.2,40.72568548,-74.04879034,40.72528911,-74.04557168,35139,Subscriber,1981,2,11/21/20
456,10:13.1,17:49.5,40.7287448,-74.0321082,40.71458404,-74.04281706,42486,Subscriber,1989,1,9/1/20
1303,42:15.9,03:59.8,40.7272235,-74.0337589,40.73367,-74.0625,44376,Customer,1969,0,11/14/20
1097,24:07.4,42:24.8,40.7182113,-74.0836394,40.737711,-74.066921,29199,Subscriber,1971,2,6/14/19
1541,01:25.0,27:06.6,40.7272235,-74.0337589,40.72533993,-74.06762213,44322,Subscriber,1983,1,8/7/20
2104,40:24.7,15:29.2,40.7192517,-74.034234,40.7192517,-74.034234,44388,Customer,1988,1,10/9/20
770,34:38.2,47:28.5,40.70965083,-74.06860113,40.71958612,-74.04311746,26271,Subscriber,1991,1,8/12/19
326,36:12.4,41:38.9,40.7287448,-74.0321082,40.7183552,-74.03891444,29508,Subscriber,1980,1,5/2/19
2344,00:02.5,39:07.0,40.7376037,-74.0524783,40.7246051,-74.07840595,44721,Customer,1997,1,12/8/20
369,49:05.6,55:14.6,40.71241882,-74.03852552,40.7211236,-74.03805095,42545,Subscriber,1987,2,10/17/20
224,23:21.4,27:06.1,40.71958612,-74.04311746,40.71942,-74.05099,29203,Subscriber,1987,1,7/7/19
641,18:09.1,28:50.6,40.71653978,-74.04963791,40.7242941,-74.0354826,28012,Subscriber,1968,2,11/29/20
532,08:19.8,17:12.2,40.7112423,-74.0557013,40.71958612,-74.04311746,29583,Subscriber,1985,1,11/16/19
557,50:25.9,59:43.1,40.7192517,-74.034234,40.72163014,-74.04996783,26316,Subscriber,1982,2,10/31/19
517,16:26.8,25:04.1,40.7272235,-74.0337589,40.7183552,-74.03891444,29282,Subscriber,1992,2,2/5/19
246,28:19.8,32:26.5,40.7241765,-74.0506564,40.71958612,-74.04311746,26161,Subscriber,1984,1,1/12/20
229,49:22.1,53:11.9,40.71958612,-74.04311746,40.72759597,-74.04424731,29644,Subscriber,1973,1,8/3/19
251,45:06.3,49:18.1,40.72568548,-74.04879034,40.71958612,-74.04311746,29298,Subscriber,1977,1,10/30/19
1713,55:26.2,23:59.4,40.71241882,-74.03852552,40.7112423,-74.0557013,42163,Subscriber,1991,1,6/13/20
263,55:47.2,00:10.5,40.72601173,-74.05038893,40.71958612,-74.04311746,29447,Subscriber,1983,2,7/18/19
522,45:50.0,54:32.9,40.71346383,-74.06285852,40.71958612,-74.04311746,29622,Subscriber,1995,1,9/12/19
207,45:53.3,49:20.4,40.71958612,-74.04311746,40.7241765,-74.0506564,29496,Subscriber,1975,1,7/24/19
316,07:23.3,12:39.8,40.71458404,-74.04281706,40.7192517,-74.034234,26204,Subscriber,1986,1,7/27/19
367,13:41.6,19:49.4,40.7192517,-74.034234,40.7272235,-74.0337589,26247,Subscriber,1980,2,7/1/19
1514,51:51.0,17:05.4,40.7308971,-74.06391263,40.71113,-74.0789,29588,Customer,1969,0,8/4/19
214,35:41.8,39:16.0,40.71848892,-74.04772663,40.72528911,-74.04557168,42586,Subscriber,1964,2,1/29/21
1202,11:35.8,31:38.0,40.7192822,-74.07126188,40.7308971,-74.06391263,29198,Customer,1969,0,5/30/19
339,58:21.5,04:01.3,40.7127742,-74.0364857,40.7211236,-74.03805095,40867,Subscriber,1991,1,11/21/20
172,22:43.7,25:36.5,40.71687,-74.03281,40.7183552,-74.03891444,29480,Subscriber,1992,2,9/4/19
825,55:00.7,08:45.7,40.7192517,-74.034234,40.71958612,-74.04311746,29472,Subscriber,1980,1,9/21/19
702,07:37.7,19:19.8,40.72568548,-74.04879034,40.72759597,-74.04424731,44245,Subscriber,1980,2,7/21/20
1978,33:45.3,06:43.5,40.7192517,-74.034234,40.71848892,-74.04772663,29586,Customer,1990,2,9/13/19
537,43:07.8,52:05.3,40.7246051,-74.07840595,40.71435837,-74.06661093,42354,Subscriber,1986,1,6/25/20
1459,59:55.5,24:15.2,40.72568548,-74.04879034,40.72759597,-74.04424731,40318,Customer,1993,1,8/26/20
218,46:58.2,50:36.5,40.7183552,-74.03891444,40.71458404,-74.04281706,26298,Subscriber,1981,1,7/15/19
328,40:33.6,46:02.1,40.72568548,-74.04879034,40.71958612,-74.04311746,29602,Subscriber,1985,1,3/6/19
1438,57:22.8,21:21.3,40.72759597,-74.04424731,40.72759597,-74.04424731,44415,Subscriber,1964,1,10/9/20
1917,29:15.8,01:13.5,40.7141454,-74.0335519,40.7141454,-74.0335519,15803,Customer,1985,2,7/26/20
623,15:27.2,25:50.3,40.71649,-74.04105,40.7287448,-74.0321082,26283,Subscriber,1988,1,10/5/19
280,22:04.3,26:44.6,40.71958612,-74.04311746,40.72163014,-74.04996783,29639,Subscriber,1986,1,2/11/19
1487,04:56.4,29:44.1,40.7272235,-74.0337589,40.7183552,-74.03891444,26234,Subscriber,1986,1,1/23/19
97,46:26.3,48:03.9,40.71649,-74.04105,40.71458404,-74.04281706,29198,Subscriber,1986,1,6/25/19
946,16:56.2,32:42.6,40.71687,-74.03281,40.73520838,-74.04696375,42580,Customer,2003,2,6/15/20
953,47:53.3,03:47.2,40.72163014,-74.04996783,40.72210379,-74.071455,46193,Subscriber,1956,1,1/26/21
1573,56:51.4,23:04.5,40.7112423,-74.0557013,40.7141454,-74.0335519,29465,Customer,1993,1,9/9/19
295,05:29.0,10:24.1,40.7308971,-74.06391263,40.7236589,-74.0641943,47029,Subscriber,1986,2,10/9/20
441,21:09.6,28:31.1,40.7112423,-74.0557013,40.7177325,-74.043845,42450,Subscriber,1986,1,2/25/20
607,59:58.6,10:06.0,40.7272235,-74.0337589,40.7192517,-74.034234,29308,Subscriber,1976,1,1/17/20
86,47:01.1,48:27.8,40.73496102,-74.05950308,40.73496102,-74.05950308,42440,Subscriber,1996,1,6/3/20
725,20:42.1,32:47.6,40.7376037,-74.0524783,40.72152515,-74.04630454,29504,Customer,1990,2,11/12/19
1387,33:51.5,56:59.2,40.72533993,-74.06762213,40.71687,-74.03281,29669,Subscriber,1984,2,11/4/19
826,51:05.4,04:52.2,40.7308971,-74.06391263,40.74590997,-74.05727148,25987,Subscriber,1989,1,9/4/20
1650,50:28.4,17:58.5,40.7287448,-74.0321082,40.71848892,-74.04772663,42480,Subscriber,1980,1,7/22/20
440,41:50.3,49:11.0,40.7236589,-74.0641943,40.71958612,-74.04311746,29479,Subscriber,1983,1,2/7/19
322,45:51.1,51:13.9,40.72601173,-74.05038893,40.71958612,-74.04311746,26277,Subscriber,1988,2,4/17/19
433,27:56.4,35:10.2,40.71458404,-74.04281706,40.72568548,-74.04879034,26237,Subscriber,1985,1,7/30/19
397,11:12.4,17:50.3,40.72759597,-74.04424731,40.7183552,-74.03891444,26298,Subscriber,1987,1,5/10/19
276,45:31.4,50:08.3,40.73367,-74.0625,40.73367,-74.0625,29679,Subscriber,1991,1,8/9/19
351,03:31.4,09:22.7,40.72759597,-74.04424731,40.7183552,-74.03891444,29623,Subscriber,1989,1,12/13/19
128,23:11.7,25:20.4,40.7192517,-74.034234,40.71687,-74.03281,29593,Subscriber,1983,1,8/7/19
173,45:09.7,48:03.2,40.71458404,-74.04281706,40.7127742,-74.0364857,29606,Subscriber,1979,1,8/3/19
104,12:23.1,14:07.3,40.72152515,-74.04630454,40.72163014,-74.04996783,29453,Subscriber,1970,1,5/12/19
724,42:20.0,54:24.9,40.71458404,-74.04281706,40.7287448,-74.0321082,42464,Subscriber,1988,1,6/19/20
180,45:08.1,48:08.7,40.71848892,-74.04772663,40.71958612,-74.04311746,44690,Subscriber,1972,1,8/31/20
180,37:46.7,40:47.6,40.72528911,-74.04557168,40.71958612,-74.04311746,29606,Subscriber,1988,1,10/18/19
1575,05:56.2,32:12.0,40.71241882,-74.03852552,40.7287448,-74.0321082,42482,Subscriber,1974,1,10/5/20
117,26:13.2,28:10.4,40.72568548,-74.04879034,40.72333159,-74.04595256,29665,Subscriber,1982,1,5/18/19
499,20:14.3,28:33.4,40.72333159,-74.04595256,40.7112423,-74.0557013,39160,Subscriber,1983,1,7/2/20
2578,44:54.8,27:52.9,40.71653978,-74.04963791,40.71653978,-74.04963791,42200,Subscriber,1993,1,8/28/20
420,17:14.7,24:15.6,40.7112423,-74.0557013,40.72152515,-74.04630454,26197,Subscriber,1975,1,7/21/19
516,09:11.3,17:47.5,40.7177325,-74.043845,40.72759597,-74.04424731,29540,Subscriber,1994,1,4/4/19
205,34:25.7,37:50.7,40.71958612,-74.04311746,40.72163014,-74.04996783,42293,Subscriber,1980,1,7/23/20
236,32:58.8,36:55.5,40.7192517,-74.034234,40.7272235,-74.0337589,29454,Subscriber,1973,1,12/6/19
449,00:25.4,07:55.2,40.7287448,-74.0321082,40.7242941,-74.0354826,42372,Subscriber,1989,2,10/3/20
297,51:12.4,56:09.9,40.7183552,-74.03891444,40.7141454,-74.0335519,29234,Subscriber,1980,1,8/12/19
313,45:41.4,50:55.1,40.71958612,-74.04311746,40.7192517,-74.034234,42166,Subscriber,1986,1,6/3/20
180,32:52.8,35:53.8,40.72568548,-74.04879034,40.72152515,-74.04630454,29492,Subscriber,1988,1,12/8/19
291,46:55.0,51:46.8,40.71958612,-74.04311746,40.72759597,-74.04424731,29507,Subscriber,1977,1,9/30/19
870,46:35.6,01:06.6,40.7236589,-74.0641943,40.7127742,-74.0364857,29527,Subscriber,1980,1,1/2/19
326,44:30.7,49:57.1,40.72759597,-74.04424731,40.71958612,-74.04311746,29667,Subscriber,1984,1,9/11/19
486,01:41.6,09:48.3,40.7177325,-74.043845,40.7272235,-74.0337589,43558,Customer,1969,0,11/23/20
1604,29:15.9,56:00.2,40.7183552,-74.03891444,40.7183552,-74.03891444,42539,Customer,1969,0,7/24/20
686,12:08.1,23:34.2,40.7192517,-74.034234,40.72759597,-74.04424731,42973,Customer,1988,2,6/18/20
434,23:09.5,30:23.7,40.72568548,-74.04879034,40.71848892,-74.04772663,45346,Subscriber,1986,1,8/28/20
772,10:10.6,23:03.4,40.72152515,-74.04630454,40.7192517,-74.034234,29475,Subscriber,1990,1,9/13/19
1040,58:24.2,15:45.1,40.7177325,-74.043845,40.71346383,-74.06285852,35358,Customer,1969,0,11/14/20
1799,48:25.3,18:24.6,40.74871595,-74.0404433,40.7287448,-74.0321082,20748,Customer,1969,0,7/14/20
668,09:08.3,20:16.5,40.7242941,-74.0354826,40.71687,-74.03281,29522,Customer,1969,0,7/27/19
502,15:54.7,24:17.5,40.72152515,-74.04630454,40.7272235,-74.0337589,42591,Subscriber,1987,1,3/13/20
283,51:56.1,56:39.9,40.71241882,-74.03852552,40.71687,-74.03281,29295,Subscriber,1986,2,10/29/19
164,16:58.6,19:43.0,40.72163014,-74.04996783,40.71958612,-74.04311746,29595,Subscriber,1986,1,6/5/19
256,44:31.6,48:47.8,40.72759597,-74.04424731,40.71958612,-74.04311746,29251,Subscriber,1994,2,6/18/19
1952,05:04.2,37:37.1,40.7287448,-74.0321082,40.7141454,-74.0335519,44366,Subscriber,1970,1,10/1/20
580,48:29.8,58:10.4,40.71435837,-74.06661093,40.71958612,-74.04311746,29233,Subscriber,1988,1,4/11/19
1483,07:44.7,32:27.8,40.71653978,-74.04963791,40.7112423,-74.0557013,29658,Subscriber,1979,1,4/21/19
2448,47:45.9,28:34.6,40.71653978,-74.04963791,40.71653978,-74.04963791,42140,Subscriber,1989,1,9/22/20
1576,43:36.7,09:53.2,40.71435837,-74.06661093,40.71848892,-74.04772663,29609,Customer,1969,0,8/24/19
126,25:32.7,27:39.4,40.71848892,-74.04772663,40.71958612,-74.04311746,42285,Subscriber,1988,1,2/20/20
13088,48:40.3,26:48.7,40.7141454,-74.0335519,40.7141454,-74.0335519,43098,Customer,1969,1,8/9/20
322,33:36.8,38:59.6,40.72333159,-74.04595256,40.7177325,-74.043845,29306,Subscriber,1952,1,12/13/19
245,22:06.1,26:12.0,40.7192517,-74.034234,40.7272235,-74.0337589,42198,Subscriber,1996,2,2/24/20
2183,37:43.3,14:07.3,40.7287448,-74.0321082,40.7287448,-74.0321082,45263,Subscriber,1989,1,8/2/20
523,45:24.1,54:07.7,40.7112423,-74.0557013,40.71958612,-74.04311746,26269,Subscriber,1954,1,9/3/19
683,02:35.8,13:59.4,40.7272235,-74.0337589,40.7192517,-74.034234,42128,Subscriber,1973,2,9/14/20
434,31:04.1,38:19.0,40.7192517,-74.034234,40.71942,-74.05099,29663,Subscriber,1974,2,7/13/19
561,30:42.5,40:04.2,40.71687,-74.03281,40.71653978,-74.04963791,44343,Customer,1986,1,8/8/20
758,44:09.2,56:47.3,40.72755147,-74.07106072,40.7141454,-74.0335519,29588,Subscriber,1983,1,4/25/19
336,35:05.7,40:42.2,40.72755147,-74.07106072,40.7308971,-74.06391263,26217,Subscriber,1993,1,12/3/19
461,44:15.4,51:56.7,40.7211236,-74.03805095,40.7287448,-74.0321082,42267,Subscriber,1994,2,12/28/20
1113,48:04.1,06:37.9,40.7241765,-74.0506564,40.7308971,-74.06391263,48857,Customer,1969,0,11/25/20
238,40:20.5,44:18.8,40.71687,-74.03281,40.7127742,-74.0364857,26259,Subscriber,1985,1,11/7/19
271,05:20.7,09:52.5,40.7211236,-74.03805095,40.71241882,-74.03852552,26203,Subscriber,1984,1,8/19/19
373,52:03.1,58:16.2,40.71458404,-74.04281706,40.71848892,-74.04772663,29516,Subscriber,1963,2,9/23/19
691,41:29.4,53:00.5,40.71241882,-74.03852552,40.72163014,-74.04996783,42380,Subscriber,1987,1,9/5/20
165,43:26.5,46:12.3,40.71958612,-74.04311746,40.71517768,-74.03768331,26158,Subscriber,1971,1,2/7/19
179,05:49.6,08:48.9,40.7177325,-74.043845,40.71649,-74.04105,26221,Subscriber,1969,1,9/5/19
342,14:37.0,20:19.4,40.72601173,-74.05038893,40.71958612,-74.04311746,29535,Subscriber,1978,1,5/23/19
477,43:40.3,51:37.5,40.7192517,-74.034234,40.71458404,-74.04281706,44737,Subscriber,1984,1,8/26/20
1129,10:02.5,28:52.2,40.7192517,-74.034234,40.73496102,-74.05950308,42114,Subscriber,1985,1,2/4/20
241,35:45.6,39:47.1,40.71958612,-74.04311746,40.71649,-74.04105,42200,Subscriber,1980,2,2/27/20
461,27:06.6,34:48.2,40.7183552,-74.03891444,40.7287448,-74.0321082,29248,Subscriber,1983,1,6/11/19
504,01:40.3,10:04.3,40.7272235,-74.0337589,40.7141454,-74.0335519,42490,Subscriber,1988,2,3/8/20
1655,21:21.2,48:56.4,40.72533993,-74.06762213,40.7287448,-74.0321082,46538,Subscriber,1959,1,10/19/20
323,44:10.7,49:34.6,40.7242941,-74.0354826,40.7287448,-74.0321082,42394,Customer,1969,0,9/2/20
1926,52:14.9,24:21.6,40.7211236,-74.03805095,40.7242941,-74.0354826,40910,Customer,1994,1,5/2/20
5848,36:36.1,14:04.5,40.71241882,-74.03852552,40.71241882,-74.03852552,44761,Customer,1969,0,7/26/20
158,03:54.1,06:33.1,40.7272235,-74.0337589,40.7287448,-74.0321082,29268,Subscriber,1959,2,4/23/19
1118,46:31.8,05:10.2,40.72759597,-74.04424731,40.7127742,-74.0364857,29536,Subscriber,1977,1,2/4/19
592,05:55.1,15:47.9,40.71958612,-74.04311746,40.7236589,-74.0641943,29238,Subscriber,1994,1,11/5/19
155214,24:57.5,31:51.8,40.72333159,-74.04595256,40.7272235,-74.0337589,42544,Customer,1969,0,6/20/20
204,39:10.9,42:34.9,40.71241882,-74.03852552,40.7141454,-74.0335519,42376,Subscriber,1961,1,11/20/20
192,36:58.6,40:11.0,40.71958612,-74.04311746,40.72163014,-74.04996783,29460,Subscriber,1990,2,7/8/19
1011,04:29.2,21:20.3,40.71517768,-74.03768331,40.7272235,-74.0337589,26302,Customer,1969,0,4/21/19
741,47:23.3,59:44.7,40.72759597,-74.04424731,40.71241882,-74.03852552,42213,Subscriber,1990,1,11/16/20
288,09:12.7,14:01.1,40.72165072,-74.04288411,40.72759597,-74.04424731,26215,Subscriber,1992,1,10/14/19
213,36:31.0,40:04.9,40.7183552,-74.03891444,40.7192517,-74.034234,26251,Subscriber,1991,2,10/25/19
425,48:11.1,55:16.7,40.7127742,-74.0364857,40.71653978,-74.04963791,42380,Subscriber,1991,2,9/16/20
525,43:54.5,52:39.8,40.73496102,-74.05950308,40.72759597,-74.04424731,31244,Customer,1969,0,12/15/20
132,55:29.6,57:42.2,40.72163014,-74.04996783,40.72568548,-74.04879034,42263,Subscriber,1981,1,3/20/20
672,58:05.6,09:17.6,40.7443187,-74.0439909,40.7241765,-74.0506564,45255,Subscriber,1997,1,8/22/20
247,05:40.7,09:48.3,40.72528911,-74.04557168,40.72165072,-74.04288411,42296,Subscriber,1951,1,3/12/20
1940,57:27.5,29:48.1,40.7211236,-74.03805095,40.7211236,-74.03805095,42260,Customer,1988,1,12/7/20
